document_id,offsets,text,type,db_ids,split,deabbreviated_text,mention_id,limited_contextualized_mention
3346018,"[[275, 278]]",DMD,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3346018.5,DMD gene. The presence of nebulin in a muscle specimen from a patient with Duchenne muscular dystrophy (DMD) due to a large deletion precludes the possibility that this protein is the [ENTITY_START] DMD [ENTITY_END] gene product..
3347839,"[[25, 52]]",Duchenne muscular dystrophy,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3347839.1,Expression of the murine [ENTITY_START] Duchenne muscular dystrophy [ENTITY_END] gene in muscle and brain. Complementary DNA clones were isolated that represent the 5 terminal 2. 5 kilobases of the murine Duchenne muscular dystrophy (Dmd) messenger RNA (mRNA). Mouse Dmd
3347839,"[[177, 204]]",Duchenne muscular dystrophy,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3347839.2,"Expression of the murine Duchenne muscular dystrophy gene in muscle and brain. Complementary DNA clones were isolated that represent the 5 terminal 2. 5 kilobases of the murine [ENTITY_START] Duchenne muscular dystrophy [ENTITY_END] (Dmd) messenger RNA (mRNA). Mouse Dmd mRNA was detectable in skeletal and cardiac muscle and at a level approximately 90 percent lower in brain. Dmd mRNA is also present, but"
3347839,"[[473, 483]]",dystrophic,['Modifier'],['MESH:D020388'],train,dystrophic,3347839.3,"a level approximately 90 percent lower in brain. Dmd mRNA is also present, but at much lower than normal levels, in both the muscle and brain of three different strains of [ENTITY_START] dystrophic [ENTITY_END] mdx mice. The identification of Dmd mRNA in brain raises the possibility of a relation between human Duchenne muscular dystrophy (DMD) gene expression and the mental retardation found in some DMD"
3347839,"[[585, 612]]",Duchenne muscular dystrophy,['SpecificDisease'],['MESH:D020388'],train,Duchenne muscular dystrophy,3347839.4,"levels, in both the muscle and brain of three different strains of dystrophic mdx mice. The identification of Dmd mRNA in brain raises the possibility of a relation between human [ENTITY_START] Duchenne muscular dystrophy [ENTITY_END] (DMD) gene expression and the mental retardation found in some DMD males. These results also provide evidence that the mdx mutations are allelic variants of mouse Dmd gene mutations."
3347839,"[[614, 617]]",DMD,['SpecificDisease'],['MESH:D020388'],train,Duchenne muscular dystrophy,3347839.5,both the muscle and brain of three different strains of dystrophic mdx mice. The identification of Dmd mRNA in brain raises the possibility of a relation between human Duchenne muscular dystrophy [ENTITY_START] (DMD) [ENTITY_END] gene expression and the mental retardation found in some DMD males. These results also provide evidence that the mdx mutations are allelic variants of mouse Dmd gene mutations.
3347839,"[[643, 661]]",mental retardation,['DiseaseClass'],['MESH:D008607'],train,mental retardation,3347839.6,of three different strains of dystrophic mdx mice. The identification of Dmd mRNA in brain raises the possibility of a relation between human Duchenne muscular dystrophy (DMD) gene expression and the [ENTITY_START] mental retardation [ENTITY_END] found in some DMD males. These results also provide evidence that the mdx mutations are allelic variants of mouse Dmd gene mutations.
3347839,"[[676, 679]]",DMD,['Modifier'],['MESH:D020388'],train,Duchenne muscular dystrophy,3347839.7,dystrophic mdx mice. The identification of Dmd mRNA in brain raises the possibility of a relation between human Duchenne muscular dystrophy (DMD) gene expression and the mental retardation found in some [ENTITY_START] DMD [ENTITY_END] males. These results also provide evidence that the mdx mutations are allelic variants of mouse Dmd gene mutations.
3348216,"[[0, 44]]",Glucose 6-phosphate dehydrogenase deficiency,['SpecificDisease'],['MESH:D005955'],train,Glucose 6-phosphate dehydrogenase deficiency,3348216.1,[ENTITY_START] Glucose 6-phosphate dehydrogenase deficiency [ENTITY_END] and incidence of hematologic malignancy. We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and cancer in a cohort of 481 Sardinian males with
3348216,"[[62, 84]]",hematologic malignancy,['DiseaseClass'],['MESH:D019337'],train,hematologic malignancy,3348216.2,Glucose 6-phosphate dehydrogenase deficiency and incidence of [ENTITY_START] hematologic malignancy. [ENTITY_END] We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and cancer in a cohort of 481 Sardinian males with hematological malignancies. The frequency of G6PD
3348216,"[[153, 204]]",glucose 6-phosphate dehydrogenase (G6PD) deficiency,['SpecificDisease'],['MESH:D005955'],train,glucose 6-phosphate dehydrogenase (G6PD) deficiency,3348216.3,Glucose 6-phosphate dehydrogenase deficiency and incidence of hematologic malignancy. We have evaluated the hypothesis of a negative association between [ENTITY_START] glucose 6-phosphate dehydrogenase (G6PD) deficiency [ENTITY_END] and cancer in a cohort of 481 Sardinian males with hematological malignancies. The frequency of G6PD deficiency in the patients was not different from the incidence in a group
3348216,"[[209, 215]]",cancer,['DiseaseClass'],['MESH:D009369'],train,cancer,3348216.4,"Glucose 6-phosphate dehydrogenase deficiency and incidence of hematologic malignancy. We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and [ENTITY_START] cancer [ENTITY_END] in a cohort of 481 Sardinian males with hematological malignancies. The frequency of G6PD deficiency in the patients was not different from the incidence in a group of 16, 219 controls."
3348216,"[[256, 282]]",hematological malignancies,['DiseaseClass'],['MESH:D019337'],train,hematological malignancies,3348216.5,"deficiency and incidence of hematologic malignancy. We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and cancer in a cohort of 481 Sardinian males with [ENTITY_START] hematological malignancies. [ENTITY_END] The frequency of G6PD deficiency in the patients was not different from the incidence in a group of 16, 219 controls. The same conclusion resulted from the comparison of the frequency"
3348216,"[[301, 316]]",G6PD deficiency,['SpecificDisease'],['MESH:D005955'],train,G6PD deficiency,3348216.6,"malignancy. We have evaluated the hypothesis of a negative association between glucose 6-phosphate dehydrogenase (G6PD) deficiency and cancer in a cohort of 481 Sardinian males with hematological malignancies. The frequency of [ENTITY_START] G6PD deficiency [ENTITY_END] in the patients was not different from the incidence in a group of 16, 219 controls. The same conclusion resulted from the comparison of the frequency of expression of the GdB"
3348216,"[[539, 558]]",hematologic disease,['DiseaseClass'],['MESH:D006402'],train,hematologic disease,3348216.7,"incidence in a group of 16, 219 controls. The same conclusion resulted from the comparison of the frequency of expression of the GdB gene in 23 heterozygous women having a clonal [ENTITY_START] hematologic disease [ENTITY_END] and a control group of 37 healthy heterozygotes. Therefore at present there is no evidence that G6PD deficiency has a protective effect against development of hematologic neoplasms.."
3348216,"[[655, 670]]",G6PD deficiency,['SpecificDisease'],['MESH:D005955'],train,G6PD deficiency,3348216.8,of expression of the GdB gene in 23 heterozygous women having a clonal hematologic disease and a control group of 37 healthy heterozygotes. Therefore at present there is no evidence that [ENTITY_START] G6PD deficiency [ENTITY_END] has a protective effect against development of hematologic neoplasms..
3348216,"[[718, 739]]",hematologic neoplasms,['DiseaseClass'],['MESH:D019337'],train,hematologic neoplasms,3348216.9,women having a clonal hematologic disease and a control group of 37 healthy heterozygotes. Therefore at present there is no evidence that G6PD deficiency has a protective effect against development of [ENTITY_START] hematologic neoplasms.. [ENTITY_END]
3354603,"[[0, 14]]",Hepatoblastoma,['SpecificDisease'],['MESH:D018197'],train,Hepatoblastoma,3354603.1,"[ENTITY_START] Hepatoblastoma, [ENTITY_END] pigmented ocular fundus lesions and jaw lesions in Gardner syndrome. Hepatoblastoma is a rare neoplasm of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon"
3354603,"[[16, 47]]",pigmented ocular fundus lesions,['DiseaseClass'],['MESH:D015821'],train,pigmented ocular fundus lesions,3354603.2,"Hepatoblastoma, [ENTITY_START] pigmented ocular fundus lesions [ENTITY_END] and jaw lesions in Gardner syndrome. Hepatoblastoma is a rare neoplasm of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon [Kingston et al.,"
3354603,"[[52, 63]]",jaw lesions,['DiseaseClass'],['MESH:D007571'],train,jaw lesions,3354603.3,"Hepatoblastoma, pigmented ocular fundus lesions and [ENTITY_START] jaw lesions [ENTITY_END] in Gardner syndrome. Hepatoblastoma is a rare neoplasm of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon [Kingston et al., 1983]. We report four"
3354603,"[[67, 83]]",Gardner syndrome,['SpecificDisease'],['MESH:D005736'],train,Gardner syndrome,3354603.4,"Hepatoblastoma, pigmented ocular fundus lesions and jaw lesions in [ENTITY_START] Gardner syndrome. [ENTITY_END] Hepatoblastoma is a rare neoplasm of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon [Kingston et al., 1983]. We report four children with hepatoblastoma"
3354603,"[[85, 99]]",Hepatoblastoma,['SpecificDisease'],['MESH:D018197'],train,Hepatoblastoma,3354603.5,"Hepatoblastoma, pigmented ocular fundus lesions and jaw lesions in Gardner syndrome. [ENTITY_START] Hepatoblastoma [ENTITY_END] is a rare neoplasm of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon [Kingston et al., 1983]. We report four children with hepatoblastoma from"
3354603,"[[110, 118]]",neoplasm,['DiseaseClass'],['MESH:D009369'],train,neoplasm,3354603.6,"Hepatoblastoma, pigmented ocular fundus lesions and jaw lesions in Gardner syndrome. Hepatoblastoma is a rare [ENTITY_START] neoplasm [ENTITY_END] of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon [Kingston et al., 1983]. We report four children with hepatoblastoma from four unrelated families with"
3354603,"[[188, 233]]",hereditary adenomatous polyposis of the colon,['SpecificDisease'],['MESH:D011125'],train,hereditary adenomatous polyposis of the colon,3354603.7,"Hepatoblastoma, pigmented ocular fundus lesions and jaw lesions in Gardner syndrome. Hepatoblastoma is a rare neoplasm of infants and children only recently documented in association with [ENTITY_START] hereditary adenomatous polyposis of the colon [ENTITY_END] [Kingston et al., 1983]. We report four children with hepatoblastoma from four unrelated families with Gardner syndrome (GS). One child, now 19 years old, survived after a resection of"
3354603,"[[288, 302]]",hepatoblastoma,['SpecificDisease'],['MESH:D018197'],train,hepatoblastoma,3354603.8,"syndrome. Hepatoblastoma is a rare neoplasm of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon [Kingston et al., 1983]. We report four children with [ENTITY_START] hepatoblastoma [ENTITY_END] from four unrelated families with Gardner syndrome (GS). One child, now 19 years old, survived after a resection of a hepatoblastoma in infancy and recently was found to have GS. He"
3354603,"[[337, 353]]",Gardner syndrome,['SpecificDisease'],['MESH:D005736'],train,Gardner syndrome,3354603.9,"of infants and children only recently documented in association with hereditary adenomatous polyposis of the colon [Kingston et al., 1983]. We report four children with hepatoblastoma from four unrelated families with [ENTITY_START] Gardner syndrome [ENTITY_END] (GS). One child, now 19 years old, survived after a resection of a hepatoblastoma in infancy and recently was found to have GS. He has an associated odontoma and pigmented ocular"
